Event_time,Device_model,Platform,City,State,Country_code,Install_time,App_version,OS_version,Device_category
2026-01-18 23:59:46 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2024-08-05 16:25:04 UTC,0.393.0,26.2,mobile_phone
2026-01-18 23:15:06 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2024-08-05 16:25:04 UTC,0.393.0,26.2,mobile_phone
2025-11-30 23:47:58 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.387.1,26.1,mobile_phone
2025-11-30 21:21:19 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.387.1,26.1,mobile_phone
2025-11-30 21:50:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.387.1,26.1,mobile_phone
2024-03-06 06:27:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.301.0,17.3.1,phone
2024-03-06 00:00:39 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.301.0,17.3.1,phone
2026-04-21 18:59:40 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
2026-04-21 16:05:01 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
2022-06-22 12:58:23 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2022-06-22 14:25:49 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2025-08-30 17:16:54 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.375.2,18.6.2,mobile_phone
2025-08-30 22:11:05 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.375.2,18.6.2,mobile_phone
2022-06-26 19:28:49 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2022-07-02 23:15:35 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-07-02 20:03:18 UTC,0.241.1,12,phone
2022-07-02 21:47:22 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-07-02 20:03:18 UTC,0.241.1,12,phone
2025-08-13 19:31:58 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6,mobile_phone
2026-03-17 01:51:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.401.1,26.3.1,mobile_phone
2024-10-06 23:19:46 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0,mobile_phone
2024-10-06 19:36:42 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0,mobile_phone
2025-04-01 15:07:56 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.353.2,18.3.2,mobile_phone
2025-04-01 16:40:04 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.353.2,18.3.2,mobile_phone
2026-03-24 02:59:37 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.403.1,26.3.1,mobile_phone
2024-07-24 16:15:43 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.321.1,17.5.1,mobile_phone
2024-07-24 19:57:53 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2023-12-26 17:08:09 UTC,0.321.1,17.5.1,mobile_phone
2024-07-24 02:07:57 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2023-12-26 17:08:09 UTC,0.321.1,17.5.1,mobile_phone
2024-07-24 22:28:27 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.323.0,17.5.1,mobile_phone
2025-06-08 15:41:00 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.363.2,18.5,mobile_phone
2024-04-01 00:17:22 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2024-08-17 20:31:47 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.2,17.6.1,mobile_phone
2024-08-17 01:59:19 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.325.2,17.6.1,mobile_phone
2024-08-17 02:57:48 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.2,17.6.1,mobile_phone
2024-03-15 22:44:56 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.303.2,17.3.1,phone
2025-12-21 00:18:45 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 19:56:23 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 00:03:34 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 05:16:41 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 19:31:31 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 17:48:20 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-12-21 22:23:39 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2025-01-04 19:48:01 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.343.1,18.2,mobile_phone
2025-01-04 19:12:28 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.343.1,18.2,mobile_phone
2025-01-04 01:45:04 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2025-01-04 04:20:56 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2022-04-02 03:52:42 UTC,SM-G986U,android,Viridian City,Kanto,US,2022-03-25 07:16:03 UTC,0.233.0,12,phone
2022-04-02 01:20:34 UTC,SM-G986U,android,Viridian City,Kanto,US,2022-03-25 07:16:03 UTC,0.233.0,12,phone
2022-04-02 00:03:52 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-03-25 07:16:03 UTC,0.233.0,12,phone
2025-12-05 03:20:34 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.389.2,26.1,mobile_phone
2023-02-09 22:53:53 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.261.1,13,phone
2023-02-09 02:22:55 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.261.1,13,phone
2024-03-01 17:33:41 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.301.0,17.3.1,phone
2024-03-01 19:21:23 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.301.0,17.3.1,phone
2024-03-01 18:32:57 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.301.0,17.3.1,phone
2025-04-29 05:16:47 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.357.2,18.4.1,mobile_phone
2024-08-20 07:29:19 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.2,17.6.1,mobile_phone
2024-08-20 20:30:43 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-20 14:07:51 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-20 19:52:55 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2023-04-10 14:27:50 UTC,Pixel 4a,android,Olivine City,Johto,US,2023-02-23 19:14:35 UTC,0.265.0,13,phone
2025-03-07 02:00:02 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-07 03:09:33 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-29 01:17:38 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.353.2,18.3.2,mobile_phone
2025-03-29 22:21:33 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.353.2,18.3.2,mobile_phone
2025-03-29 23:24:29 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.353.2,18.3.2,mobile_phone
2024-10-08 17:32:37 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0,mobile_phone
2025-11-07 02:53:55 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.2,26.0.1,mobile_phone
2025-11-07 04:32:41 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.2,26.0.1,mobile_phone
2025-11-07 21:38:26 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.2,26.0.1,mobile_phone
2023-01-31 01:31:58 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.257.1,13,phone
2025-03-05 02:57:24 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.1,18.3.1,mobile_phone
2025-03-05 20:44:53 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.1,18.3.1,mobile_phone
2025-03-05 23:50:13 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.1,18.3.1,mobile_phone
2026-04-25 19:10:04 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
2026-04-25 20:35:47 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
2026-04-25 20:57:32 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
2025-02-10 18:35:08 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3,mobile_phone
2025-02-10 14:59:02 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3,mobile_phone
2026-01-30 22:37:31 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2,mobile_phone
2026-01-30 23:26:49 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2,mobile_phone
2026-05-28 07:23:58 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.413.0,26.5,mobile_phone
2026-05-28 16:51:53 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.413.0,26.5,mobile_phone
2026-05-28 23:45:12 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.413.0,26.5,mobile_phone
2025-11-17 01:56:25 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.2,26.0.1,mobile_phone
2025-11-17 14:11:07 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.2,26.1,mobile_phone
2025-11-05 13:33:54 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.385.0,26.0.1,mobile_phone
2026-02-06 23:39:31 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.397.0,26.2.1,mobile_phone
2026-02-06 16:02:01 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.397.0,26.2.1,mobile_phone
2026-05-24 20:02:01 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.411.3,26.4.2,mobile_phone
2025-08-21 19:37:35 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-08-21 03:49:14 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.1,mobile_phone
2025-08-21 23:50:42 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-08-21 14:07:07 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.1,mobile_phone
2025-03-13 00:22:06 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-13 21:05:03 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2024-12-03 18:27:51 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.2,18.1.1,mobile_phone
2024-12-03 03:06:05 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2025-07-31 14:02:43 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.371.0,18.5,mobile_phone
2022-04-21 17:44:24 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-04 05:03:56 UTC,0.235.0,12,phone
2022-04-21 02:13:09 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-04 05:03:56 UTC,0.235.0,12,phone
2022-04-21 13:08:01 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-04 05:03:56 UTC,0.235.0,12,phone
2022-04-21 05:16:09 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-04 05:03:56 UTC,0.235.0,12,phone
2025-08-24 18:28:04 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-08-24 18:03:21 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-08-24 01:03:06 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-08-24 00:40:16 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.373.2,18.6.2,mobile_phone
2025-07-06 04:36:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.367.2,18.5,mobile_phone
2025-07-06 23:58:57 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.367.2,18.5,mobile_phone
2025-07-06 17:56:03 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.367.2,18.5,mobile_phone
2025-01-01 20:12:38 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2025-01-01 19:19:24 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2025-01-01 02:15:58 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2025-10-02 03:46:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.381.1,26.0.1,mobile_phone
2025-10-02 05:27:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.381.1,26.0.1,mobile_phone
2025-10-02 01:07:31 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.381.1,26.0.1,mobile_phone
2024-03-18 03:33:21 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.303.2,17.3.1,phone
2024-03-18 00:16:32 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2023-12-26 17:08:09 UTC,0.303.2,17.3.1,phone
2026-05-03 20:14:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.409.0,26.3.1,mobile_phone
2024-09-18 04:01:08 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.0,18.0,mobile_phone
2024-09-18 21:12:38 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.0,18.0,mobile_phone
2024-09-18 15:23:11 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.0,18.0,mobile_phone
2024-09-18 17:24:25 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.0,18.0,mobile_phone
2026-07-25 21:47:46 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.421.0,26.5.2,mobile_phone
2026-07-25 06:51:16 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.421.0,26.5.2,mobile_phone
2024-10-13 01:59:02 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2024-10-13 00:36:21 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2024-10-13 14:47:59 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2022-03-13 18:41:12 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-02-27 06:08:31 UTC,0.231.0,12,phone
2025-10-09 01:41:43 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.381.3,26.0.1,mobile_phone
2025-10-09 15:04:54 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.381.3,26.0.1,mobile_phone
2025-10-09 04:27:37 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.381.3,26.0.1,mobile_phone
2025-10-09 20:36:30 UTC,iPhone12,ios,Olivine City,Johto,US,2025-10-08 02:02:25 UTC,0.381.3,26.0.1,mobile_phone
2024-12-25 02:08:51 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2024-12-25 03:39:38 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2022-03-11 02:21:46 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-02-27 06:08:31 UTC,0.231.0,12,phone
2022-06-18 02:51:00 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2022-06-18 05:56:07 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2022-06-27 13:19:53 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-06-01 10:44:54 UTC,0.239.2,12,phone
2025-06-16 01:04:22 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.363.2,18.5,mobile_phone
2025-06-16 17:00:38 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.363.2,18.5,mobile_phone
2026-01-31 21:55:55 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2,mobile_phone
2026-01-31 18:55:45 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2,mobile_phone
2026-04-11 07:58:05 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.0,26.3.1,mobile_phone
2026-04-11 14:36:42 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.0,26.3.1,mobile_phone
2024-09-15 06:57:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-15 00:44:44 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-15 01:27:46 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2026-01-03 04:12:05 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2026-01-03 17:26:17 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2026-01-03 16:22:41 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.391.1,26.1,mobile_phone
2022-05-14 21:13:31 UTC,SM-G986U,android,Celadon City,Kanto,US,2022-04-21 18:52:51 UTC,0.237.0,12,phone
2024-12-15 23:07:48 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.2,18.2,mobile_phone
2024-12-15 23:57:25 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.2,18.2,mobile_phone
2023-05-27 06:16:13 UTC,Pixel 4a,android,Olivine City,Johto,US,2023-02-23 19:14:35 UTC,0.271.2,13,phone
2025-05-03 22:18:22 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.359.0,18.4.1,mobile_phone
2025-05-03 07:27:08 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.359.0,18.4.1,mobile_phone
2025-05-03 00:18:18 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.359.0,18.4.1,mobile_phone
2022-07-14 02:32:00 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-07-02 20:03:18 UTC,0.241.1,12,phone
2026-02-21 00:55:11 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.399.1,26.2.1,mobile_phone
2026-02-21 20:06:50 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.399.1,26.2.1,mobile_phone
2026-02-21 01:35:43 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.399.1,26.2.1,mobile_phone
2026-02-21 06:25:59 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.399.1,26.2.1,mobile_phone
2026-05-31 03:28:36 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.413.1,26.5,mobile_phone
2025-09-29 17:08:46 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2024-08-05 16:25:04 UTC,0.379.0,26.0,mobile_phone
2025-09-29 02:42:00 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.379.0,26.0,mobile_phone
2026-08-25 01:57:18 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.423.1,26.6,mobile_phone
2024-03-24 07:56:19 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2024-03-24 07:22:38 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2025-04-12 07:20:24 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.355.0,18.4,mobile_phone
2025-04-12 17:26:14 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.355.0,18.4,mobile_phone
2025-02-20 18:05:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-20 22:46:38 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-20 15:04:30 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-20 00:58:42 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-20 01:50:54 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-20 23:18:40 UTC,iPhone13ProMax,ios,Pallet Town,Kanto,US,2025-02-15 23:17:23 UTC,0.349.0,18.3.1,mobile_phone
2024-08-09 14:57:43 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.5.1,mobile_phone
2024-08-09 08:28:02 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.5.1,mobile_phone
2024-08-09 17:36:29 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.5.1,mobile_phone
2024-08-09 15:52:27 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.5.1,mobile_phone
2024-11-14 06:35:29 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.339.0,18.0.1,mobile_phone
2025-04-05 21:23:33 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.355.0,18.4,mobile_phone
2025-04-05 23:50:18 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.355.0,18.4,mobile_phone
